Pseudomonas_syringae_pv_maculicola_str_ES4326_12204	ref|WP_024674765.1|	86.331	139	440	553	1	139	47	185	3.61e-80	249	32
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_005768002.1|	99.588	486	486	486	1	486	1	486	0.0	977	100
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_024639976.1|	89.117	487	486	487	1	486	1	487	0.0	889	100
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_005896706.1|	89.918	486	486	486	1	486	1	486	0.0	885	100
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_024674765.1|	87.568	185	486	553	1	185	1	185	2.90e-111	331	38
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_027901668.1|	48.315	356	486	360	138	486	28	360	1.95e-100	296	100
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_027901668.1|	35.119	168	486	360	1	164	1	157	2.09e-19	79.3	100
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_027901669.1|	46.961	362	486	367	138	486	28	367	1.48e-96	287	100
Pseudomonas_syringae_pv_maculicola_M4a_3822	ref|WP_027901669.1|	38.000	150	486	367	1	144	1	150	6.32e-23	89.7	100
Pseudomonas_syringae_BS2732_5563	ref|WP_024658146.1|	89.280	625	625	625	1	625	1	625	0.0	1115	100
Pseudomonas_syringae_BS2732_5563	ref|WP_032656593.1|	84.295	624	625	624	1	624	1	623	0.0	1038	99
Pseudomonas_syringae_BS2732_5563	ref|WP_024693886.1|	84.295	624	625	624	1	624	1	623	0.0	1036	99
Pseudomonas_syringae_BS2732_5563	ref|WP_024649699.1|	72.454	432	625	510	1	425	1	425	0.0	595	100
Pseudomonas_syringae_BS2732_5563	ref|WP_024649699.1|	81.373	306	625	510	320	625	206	510	1.48e-177	504	100
Pseudomonas_syringae_BS2732_5563	ref|WP_005896706.1|	65.432	81	625	486	1	81	1	80	3.05e-27	105	13
Pseudomonas_syringae_BS2732_5563	ref|WP_005768002.1|	65.432	81	625	486	1	81	1	80	5.76e-27	104	13
Pseudomonas_syringae_Psy33_20718	ref|WP_024649699.1|	99.804	510	510	510	1	510	1	510	0.0	1033	100
Pseudomonas_syringae_Psy33_20718	ref|WP_024693886.1|	75.991	429	510	624	1	423	1	422	0.0	618	99
Pseudomonas_syringae_Psy33_20718	ref|WP_024693886.1|	75.987	304	510	624	206	509	320	623	1.05e-159	458	99
Pseudomonas_syringae_Psy33_20718	ref|WP_032656593.1|	75.758	429	510	624	1	423	1	422	0.0	617	99
Pseudomonas_syringae_Psy33_20718	ref|WP_032656593.1|	76.316	304	510	624	206	509	320	623	6.71e-161	461	99
Pseudomonas_syringae_Psy33_20718	ref|WP_024658146.1|	73.380	432	510	625	1	425	1	425	0.0	600	100
Pseudomonas_syringae_Psy33_20718	ref|WP_024658146.1|	83.007	306	510	625	206	510	320	625	4.29e-179	508	100
Pseudomonas_syringae_Psy33_20718	ref|WP_024639976.1|	74.242	66	510	487	1	66	1	66	8.33e-27	103	13
Pseudomonas_syringae_Psy33_20718	ref|WP_005768002.1|	62.963	81	510	486	1	81	1	80	2.51e-26	101	16
Pseudomonas_syringae_Pss9656_6144	ref|WP_024649699.1|	99.804	510	510	510	1	510	1	510	0.0	1033	100
Pseudomonas_syringae_Pss9656_6144	ref|WP_024693886.1|	75.991	429	510	624	1	423	1	422	0.0	618	99
Pseudomonas_syringae_Pss9656_6144	ref|WP_024693886.1|	75.987	304	510	624	206	509	320	623	1.05e-159	458	99
Pseudomonas_syringae_Pss9656_6144	ref|WP_032656593.1|	75.758	429	510	624	1	423	1	422	0.0	617	99
Pseudomonas_syringae_Pss9656_6144	ref|WP_032656593.1|	76.316	304	510	624	206	509	320	623	6.71e-161	461	99
Pseudomonas_syringae_Pss9656_6144	ref|WP_024658146.1|	73.380	432	510	625	1	425	1	425	0.0	600	100
Pseudomonas_syringae_Pss9656_6144	ref|WP_024658146.1|	83.007	306	510	625	206	510	320	625	4.29e-179	508	100
Pseudomonas_syringae_Pss9656_6144	ref|WP_024639976.1|	74.242	66	510	487	1	66	1	66	8.33e-27	103	13
Pseudomonas_syringae_Pss9656_6144	ref|WP_005768002.1|	62.963	81	510	486	1	81	1	80	2.51e-26	101	16
Pseudomonas_syringae_PA-5-3G_17692	ref|WP_024658146.1|	89.440	625	625	625	1	625	1	625	0.0	1121	100
Pseudomonas_syringae_PA-5-3G_17692	ref|WP_032656593.1|	88.462	624	625	624	1	624	1	623	0.0	1082	99
Pseudomonas_syringae_PA-5-3G_17692	ref|WP_024693886.1|	88.462	624	625	624	1	624	1	623	0.0	1081	99
Pseudomonas_syringae_PA-5-3G_17692	ref|WP_024649699.1|	75.926	432	625	510	1	425	1	425	0.0	619	100
Pseudomonas_syringae_PA-5-3G_17692	ref|WP_024649699.1|	81.699	306	625	510	320	625	206	510	2.52e-177	504	100
Pseudomonas_syringae_PA-5-3G_17692	ref|WP_024639976.1|	74.242	66	625	487	1	66	1	66	1.97e-26	102	11
Pseudomonas_syringae_PA-5-3G_17692	ref|WP_005768002.1|	62.963	81	625	486	1	81	1	80	5.42e-26	101	13
Pseudomonas_syringae_Pss9654_5872	ref|WP_032656593.1|	99.519	624	624	624	1	624	1	624	0.0	1252	100
Pseudomonas_syringae_Pss9654_5872	ref|WP_024693886.1|	98.558	624	624	624	1	624	1	624	0.0	1241	100
Pseudomonas_syringae_Pss9654_5872	ref|WP_024658146.1|	85.096	624	624	625	1	623	1	624	0.0	1068	99
Pseudomonas_syringae_Pss9654_5872	ref|WP_024649699.1|	75.758	429	624	510	1	422	1	423	0.0	617	99
Pseudomonas_syringae_Pss9654_5872	ref|WP_024649699.1|	75.987	304	624	510	320	623	206	509	6.05e-168	480	99
Pseudomonas_syringae_Pss9654_5872	ref|WP_024639976.1|	74.242	66	624	487	1	66	1	66	1.86e-26	102	11
Pseudomonas_syringae_Pss9654_5872	ref|WP_005768002.1|	62.963	81	624	486	1	81	1	80	5.65e-26	101	13
Pseudomonas_syringae_PsA1M246_17694	ref|WP_032656593.1|	74.183	612	619	624	1	599	1	610	0.0	863	97
Pseudomonas_syringae_PsA1M246_17694	ref|WP_024693886.1|	74.020	612	619	624	1	599	1	610	0.0	860	97
Pseudomonas_syringae_PsA1M246_17694	ref|WP_024658146.1|	71.941	613	619	625	1	599	1	611	0.0	836	97
Pseudomonas_syringae_PsA1M246_17694	ref|WP_024649699.1|	77.262	431	619	510	1	424	1	431	0.0	629	97
Pseudomonas_syringae_PsA1M246_17694	ref|WP_024649699.1|	49.147	293	619	510	320	599	206	496	4.64e-82	258	97
Pseudomonas_syringae_PsA1M246_17694	ref|WP_024639976.1|	74.242	66	619	487	1	66	1	66	2.41e-26	102	11
Pseudomonas_syringae_PsA1M246_17694	ref|WP_005768002.1|	62.963	81	619	486	1	81	1	80	6.35e-26	101	13
Pseudomonas_syringae_PA-2-9E_17695	ref|WP_032656593.1|	77.393	606	619	624	1	599	7	610	0.0	911	97
Pseudomonas_syringae_PA-2-9E_17695	ref|WP_024693886.1|	77.393	606	619	624	1	599	7	610	0.0	910	97
Pseudomonas_syringae_PA-2-9E_17695	ref|WP_024658146.1|	75.453	607	619	625	1	599	7	611	0.0	889	97
Pseudomonas_syringae_PA-2-9E_17695	ref|WP_024649699.1|	73.412	425	619	510	1	418	7	425	0.0	591	97
Pseudomonas_syringae_PA-2-9E_17695	ref|WP_024649699.1|	62.116	293	619	510	314	599	206	496	6.89e-116	346	97
Pseudomonas_syringae_PA-2-9E_17695	ref|WP_024674765.1|	65.333	75	619	553	1	75	7	80	2.09e-23	93.6	12
Pseudomonas_syringae_PA-2-9E_17695	ref|WP_005896706.1|	75.000	60	619	486	1	60	7	66	5.13e-23	92.0	10
Pseudomonas_syringae_psy100_6403	ref|WP_024639976.1|	87.229	462	461	487	1	461	26	487	0.0	828	100
Pseudomonas_syringae_psy100_6403	ref|WP_005768002.1|	86.304	460	461	486	2	461	27	486	0.0	816	99
Pseudomonas_syringae_psy100_6403	ref|WP_005896706.1|	83.043	460	461	486	2	461	27	486	0.0	776	99
Pseudomonas_syringae_psy100_6403	ref|WP_027901668.1|	55.229	306	461	360	160	461	73	360	1.07e-103	304	85
Pseudomonas_syringae_psy100_6403	ref|WP_027901668.1|	35.556	90	461	360	3	90	28	112	2.37e-10	51.2	85
Pseudomonas_syringae_psy100_6403	ref|WP_027901669.1|	47.472	356	461	367	113	461	28	367	5.51e-101	297	99
Pseudomonas_syringae_psy100_6403	ref|WP_027901669.1|	31.405	121	461	367	3	117	28	148	7.97e-10	49.7	99
Pseudomonas_syringae_psy100_6403	ref|WP_024674765.1|	80.503	159	461	553	2	160	27	185	3.72e-85	262	34
Pseudomonas_syringae_PA-5-3F_17693	ref|WP_024674765.1|	84.496	258	390	553	133	390	296	553	2.25e-149	425	100
Pseudomonas_syringae_PA-5-3F_17693	ref|WP_024674765.1|	95.000	140	390	553	1	140	47	186	1.22e-91	276	100
Pseudomonas_syringae_PA-5-3F_17693	ref|WP_024639976.1|	94.964	139	390	487	1	139	47	185	2.69e-90	271	36
Pseudomonas_syringae_PA-5-3F_17693	ref|WP_005896706.1|	75.581	172	390	486	1	172	47	202	1.63e-83	254	44
Pseudomonas_syringae_PA-5-3F_17693	ref|WP_005768002.1|	87.050	139	390	486	1	139	47	185	3.00e-81	248	36
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_024639976.1|	95.238	462	461	487	1	461	26	487	0.0	893	100
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_005768002.1|	89.348	460	461	486	2	461	27	486	0.0	851	99
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_005896706.1|	89.783	460	461	486	2	461	27	486	0.0	832	99
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_027901668.1|	53.094	307	461	360	160	461	73	360	1.36e-101	298	93
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_027901668.1|	28.462	130	461	360	3	130	28	144	9.75e-11	52.4	93
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_024674765.1|	91.195	159	461	553	2	160	27	185	1.50e-97	295	34
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_027901669.1|	42.931	389	461	367	87	461	8	367	4.80e-95	282	99
Pseudomonas_syringae_Kozan_2015_1_17562	ref|WP_027901669.1|	33.333	123	461	367	3	119	28	150	1.03e-10	52.4	99
Pseudomonas_syringae_31R1_5320	ref|WP_024639976.1|	94.805	462	461	487	1	461	26	487	0.0	891	100
Pseudomonas_syringae_31R1_5320	ref|WP_005768002.1|	89.130	460	461	486	2	461	27	486	0.0	848	99
Pseudomonas_syringae_31R1_5320	ref|WP_005896706.1|	88.913	460	461	486	2	461	27	486	0.0	825	99
Pseudomonas_syringae_31R1_5320	ref|WP_027901668.1|	49.288	351	461	360	113	461	28	360	7.16e-104	305	99
Pseudomonas_syringae_31R1_5320	ref|WP_027901668.1|	28.462	130	461	360	3	130	28	144	1.20e-11	55.5	99
Pseudomonas_syringae_31R1_5320	ref|WP_024674765.1|	88.679	159	461	553	2	160	27	185	4.01e-96	291	34
Pseudomonas_syringae_31R1_5320	ref|WP_027901669.1|	48.632	329	461	367	150	461	64	367	5.14e-96	285	93
Pseudomonas_syringae_31R1_5320	ref|WP_027901669.1|	31.707	123	461	367	3	119	28	150	4.03e-11	53.5	93
Pseudomonas_syringae_MUP17_20728	ref|WP_024639976.1|	94.805	462	461	487	1	461	26	487	0.0	887	100
Pseudomonas_syringae_MUP17_20728	ref|WP_005768002.1|	88.913	460	461	486	2	461	27	486	0.0	846	99
Pseudomonas_syringae_MUP17_20728	ref|WP_005896706.1|	89.565	460	461	486	2	461	27	486	0.0	829	99
Pseudomonas_syringae_MUP17_20728	ref|WP_027901668.1|	48.588	354	461	360	113	461	28	360	1.08e-100	296	94
Pseudomonas_syringae_MUP17_20728	ref|WP_027901668.1|	37.500	88	461	360	3	88	28	110	6.72e-11	53.1	94
Pseudomonas_syringae_MUP17_20728	ref|WP_024674765.1|	91.824	159	461	553	2	160	27	185	1.25e-98	297	34
Pseudomonas_syringae_MUP17_20728	ref|WP_027901669.1|	47.239	326	461	367	150	461	64	367	2.01e-94	280	93
Pseudomonas_syringae_MUP17_20728	ref|WP_027901669.1|	32.258	124	461	367	3	120	28	151	4.45e-11	53.5	93
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_024639976.1|	94.805	462	461	487	1	461	26	487	0.0	889	100
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_005768002.1|	89.565	460	461	486	2	461	27	486	0.0	851	99
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_005896706.1|	90.217	460	461	486	2	461	27	486	0.0	835	99
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_027901668.1|	53.094	307	461	360	160	461	73	360	1.43e-101	298	93
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_027901668.1|	29.231	130	461	360	3	130	28	144	5.24e-11	53.1	93
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_024674765.1|	92.453	159	461	553	2	160	27	185	2.12e-98	297	34
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_027901669.1|	42.931	389	461	367	87	461	8	367	4.69e-95	282	99
Pseudomonas_syringae_KCTC_12500_26106	ref|WP_027901669.1|	33.333	123	461	367	3	119	28	150	2.25e-10	51.2	99
Pseudomonas_syringae_Karpuz_1_hishtil_a_17552	ref|WP_024639976.1|	94.558	441	440	487	1	440	47	487	0.0	846	100
Pseudomonas_syringae_Karpuz_1_hishtil_a_17552	ref|WP_005768002.1|	89.318	440	440	486	1	440	47	486	0.0	813	100
Pseudomonas_syringae_Karpuz_1_hishtil_a_17552	ref|WP_005896706.1|	89.318	440	440	486	1	440	47	486	0.0	792	100
Pseudomonas_syringae_Karpuz_1_hishtil_a_17552	ref|WP_027901668.1|	53.094	307	440	360	139	440	73	360	9.63e-102	298	69
Pseudomonas_syringae_Karpuz_1_hishtil_a_17552	ref|WP_027901669.1|	42.931	389	440	367	66	440	8	367	2.58e-95	282	85
Pseudomonas_syringae_Karpuz_1_hishtil_a_17552	ref|WP_024674765.1|	90.647	139	440	553	1	139	47	185	7.14e-83	256	32
Pseudomonas_syringae_P121_12232	ref|WP_024639976.1|	94.558	441	440	487	1	440	47	487	0.0	846	100
Pseudomonas_syringae_P121_12232	ref|WP_005768002.1|	89.318	440	440	486	1	440	47	486	0.0	813	100
Pseudomonas_syringae_P121_12232	ref|WP_005896706.1|	89.318	440	440	486	1	440	47	486	0.0	792	100
Pseudomonas_syringae_P121_12232	ref|WP_027901668.1|	53.094	307	440	360	139	440	73	360	9.63e-102	298	69
Pseudomonas_syringae_P121_12232	ref|WP_027901669.1|	42.931	389	440	367	66	440	8	367	2.58e-95	282	85
Pseudomonas_syringae_P121_12232	ref|WP_024674765.1|	90.647	139	440	553	1	139	47	185	7.14e-83	256	32
Pseudomonas_syringae_CC1557_3076	ref|WP_005768002.1|	87.045	440	440	486	1	440	47	486	0.0	781	100
Pseudomonas_syringae_CC1557_3076	ref|WP_024639976.1|	86.848	441	440	487	1	440	47	487	0.0	781	100
Pseudomonas_syringae_CC1557_3076	ref|WP_005896706.1|	84.318	440	440	486	1	440	47	486	0.0	743	100
Pseudomonas_syringae_CC1557_3076	ref|WP_027901669.1|	49.118	340	440	367	108	440	44	367	3.55e-101	297	76
Pseudomonas_syringae_CC1557_3076	ref|WP_027901668.1|	53.741	294	440	360	155	440	90	360	1.05e-100	296	65
Pseudomonas_syringae_CC1557_3076	ref|WP_024674765.1|	81.295	139	440	553	1	139	47	185	1.92e-71	226	32
Pseudomonas_syringae_StP26_17597	ref|WP_024674765.1|	84.109	258	390	553	133	390	296	553	3.23e-148	422	100
Pseudomonas_syringae_StP26_17597	ref|WP_024674765.1|	94.286	140	390	553	1	140	47	186	8.37e-91	275	100
Pseudomonas_syringae_StP26_17597	ref|WP_024639976.1|	94.245	139	390	487	1	139	47	185	1.96e-89	269	36
Pseudomonas_syringae_StP26_17597	ref|WP_005896706.1|	75.000	172	390	486	1	172	47	202	1.14e-82	251	44
Pseudomonas_syringae_StP26_17597	ref|WP_005768002.1|	86.331	139	390	486	1	139	47	185	3.25e-80	245	36
Pseudomonas_syringae_LMG5095_7342	ref|WP_024674765.1|	84.496	258	390	553	133	390	296	553	2.25e-149	425	100
Pseudomonas_syringae_LMG5095_7342	ref|WP_024674765.1|	95.000	140	390	553	1	140	47	186	1.22e-91	276	100
Pseudomonas_syringae_LMG5095_7342	ref|WP_024639976.1|	94.964	139	390	487	1	139	47	185	2.69e-90	271	36
Pseudomonas_syringae_LMG5095_7342	ref|WP_005896706.1|	75.581	172	390	486	1	172	47	202	1.63e-83	254	44
Pseudomonas_syringae_LMG5095_7342	ref|WP_005768002.1|	87.050	139	390	486	1	139	47	185	3.00e-81	248	36
Pseudomonas_syringae_U888_17589	ref|WP_024674765.1|	84.496	258	390	553	133	390	296	553	2.16e-149	425	100
Pseudomonas_syringae_U888_17589	ref|WP_024674765.1|	94.286	140	390	553	1	140	47	186	1.17e-90	274	100
Pseudomonas_syringae_U888_17589	ref|WP_024639976.1|	94.245	139	390	487	1	139	47	185	2.59e-89	269	36
Pseudomonas_syringae_U888_17589	ref|WP_005896706.1|	75.000	172	390	486	1	172	47	202	1.27e-82	251	44
Pseudomonas_syringae_U888_17589	ref|WP_005768002.1|	86.331	139	390	486	1	139	47	185	3.36e-80	245	36
Pseudomonas_syringae_P108_12228	ref|WP_024674765.1|	84.496	258	390	553	133	390	296	553	2.16e-149	425	100
Pseudomonas_syringae_P108_12228	ref|WP_024674765.1|	94.286	140	390	553	1	140	47	186	1.17e-90	274	100
Pseudomonas_syringae_P108_12228	ref|WP_024639976.1|	94.245	139	390	487	1	139	47	185	2.59e-89	269	36
Pseudomonas_syringae_P108_12228	ref|WP_005896706.1|	75.000	172	390	486	1	172	47	202	1.27e-82	251	44
Pseudomonas_syringae_P108_12228	ref|WP_005768002.1|	86.331	139	390	486	1	139	47	185	3.36e-80	245	36
Pseudomonas_syringae_U643_17595	ref|WP_024674765.1|	84.496	258	411	553	154	411	296	553	5.93e-149	424	99
